,,,,,,,,,,,,,,,,,,,,,
102-32729-2024,15/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,Ras Al Khor Industrial First,Unit,Flat,1365048.00,55.99,55.99,1 B/R,1,,,,1,1,,SOBHA ONE
102-3273-2024,17/01/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,JUMEIRAH VILLAGE CIRCLE,Unit,Flat,685673.17,38.70,38.70,Studio,1,Nakheel Metro Station,Marina Mall,Sports City Swimming Academy,2,1,,Luxur Tower By Imtiaz
102-32730-2024,15/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,Ras Al Khor Industrial First,Unit,Flat,1852152.00,75.14,75.14,1 B/R,1,,,,1,1,,SOBHA ONE
102-32731-2024,15/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,JUMEIRAH VILLAGE TRIANGLE,Unit,Flat,1164306.00,79.85,79.85,1 B/R,1,Damac Properties,Marina Mall,Sports City Swimming Academy,1,1,,WINNER TOWER
102-32732-2024,15/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,Ras Al Khor Industrial First,Unit,Flat,3107258.00,135.21,135.21,2 B/R,1,,,,2,1,,SOBHA ONE
102-32733-2024,15/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,Ras Al Khor Industrial First,Unit,Flat,1136700.00,51.14,51.14,1 B/R,1,,,,1,1,,SOBHA ONE
102-32734-2024,15/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,DAMAC HILLS,Unit,Flat,1096000.00,62.65,62.65,1 B/R,1,,,Motor City,1,1,,DAMAC HILLS - GOLF GREENS 2
102-32735-2024,15/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,DAMAC HILLS,Unit,Flat,1317000.00,62.67,62.67,1 B/R,1,,,Motor City,1,1,,DAMAC HILLS - GOLF GREENS 2
102-32736-2024,15/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,Ras Al Khor Industrial First,Unit,Flat,1346563.00,49.94,49.94,1 B/R,1,,,,1,1,,SOBHA ONE
102-32737-2024,15/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,JUMEIRAH VILLAGE CIRCLE,Unit,Flat,600587.00,42.87,42.87,Studio,1,Dubai Internet City,Mall of the Emirates,Sports City Swimming Academy,1,1,,AB CAVALIER
102-32738-2024,15/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,Al Yufrah 1,Building,Villa,2805888.00,287.70,287.70,4 B/R,,,,,3,1,,The Valley - Nima
102-32739-2024,15/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,JUMEIRAH VILLAGE TRIANGLE,Unit,Flat,909755.00,64.68,64.68,1 B/R,1,Damac Properties,Marina Mall,Sports City Swimming Academy,1,1,,Seslia Tower
102-3274-2024,17/01/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,DAMAC HILLS,Unit,Flat,989000.00,58.67,58.67,1 B/R,1,,,Motor City,1,1,,DAMAC HILLS - GOLF GATE 2
102-32740-2024,15/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,JUMEIRAH VILLAGE CIRCLE,Unit,Flat,620000.00,35.97,35.97,Studio,1,Dubai Internet City,Mall of the Emirates,Sports City Swimming Academy,1,1,,Cubix Residences
102-32741-2024,15/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,Ras Al Khor Industrial First,Unit,Flat,1330322.00,51.07,51.07,1 B/R,1,,,,1,1,,SOBHA ONE
102-32742-2024,15/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,JUMEIRAH VILLAGE TRIANGLE,Unit,Flat,768188.00,76.31,76.37,1 B/R,P3-39,Nakheel Metro Station,Marina Mall,Sports City Swimming Academy,1,1,,THE IVY
102-32743-2024,15/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,Marsa Dubai,Unit,Flat,6663280.00,154.76,154.76,2 B/R,2,,,,1,1,,Sobha Seahaven - Tower B
102-32744-2024,15/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,Ras Al Khor Industrial First,Unit,Flat,1697837.00,68.58,68.58,1 B/R,1,,,,1,1,,SOBHA ONE
102-32745-2024,15/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,JUMEIRAH VILLAGE CIRCLE,Unit,Flat,925137.50,63.52,63.52,1 B/R,1,Dubai Internet City,Mall of the Emirates,Sports City Swimming Academy,1,1,,V1TER Residence
102-32746-2024,15/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,MAJAN,Unit,Flat,650000.00,46.98,46.98,Studio,1,,,IMG World Adventures,1,1,,ARAS HEIGHTS
102-32747-2024,15/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,Wadi Al Safa 2,Unit,Flat,513950.00,33.47,33.47,Studio,1,,,,1,1,,ALBERO BY ORO24
102-32748-2024,15/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,DUBAI MARINA,Unit,Flat,3565000.00,133.42,133.42,2 B/R,1,Marina Towers,Marina Mall,Burj Al Arab,1,1,,Aeternitas Tower
102-32749-2024,15/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,Ras Al Khor Industrial First,Unit,Flat,1672891.00,75.08,75.08,1 B/R,1,,,,1,1,,SOBHA ONE
102-3275-2024,17/01/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,DUBAI MARITIME CITY,Unit,Flat,1509000.00,62.74,62.74,1 B/R,1,,,,1,1,,Nautica One
102-32750-2024,15/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,Ras Al Khor Industrial First,Unit,Flat,2610637.00,113.07,113.07,2 B/R,1,,,,2,1,,SOBHA ONE
102-32751-2024,15/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,Al Hebiah Fifth,Unit,Flat,1283000.00,71.34,71.34,1 B/R,1,,,,1,1,,DAMAC LAGOONS - LAGOON VIEWS 6
102-32752-2024,15/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,DUBAI HARBOUR,Unit,Flat,3687888.00,68.38,68.38,1 B/R,1,,,,2,1,,SEAPOINT
102-32753-2024,15/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,Al Yufrah 1,Building,Villa,2066888.00,139.16,139.16,3 B/R,,,,,1,1,,The Valley - Lillia
102-32754-2024,15/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,Me'Aisem First,Building,Villa,7240000.00,226.57,226.57,6 B/R,,,,,2,1,,Terra Golf Collection
102-32755-2024,15/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,Wadi Al Safa 3,Building,Villa,11695828.00,416.00,416.00,4 B/R,,,,,1,1,,THE LAKESHORE VILLAS BY ELLINGTON
102-32756-2024,15/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,Al Yufrah 1,Building,Villa,2061888.00,137.76,137.76,3 B/R,,,,,1,1,,The Valley - Lillia
102-32757-2024,15/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,MEYDAN ONE,Unit,Flat,510206.00,33.12,33.12,Studio,1,Buj Khalifa Dubai Mall Metro Station,Dubai Mall,Downtown Dubai,1,1,,Azizi Riviera 3
102-32758-2024,15/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,DUBAI HILLS,Unit,Flat,3698828.00,128.68,128.68,2 B/R,1,First Abu Dhabi Bank Metro Station,Mall of the Emirates,Global Village,1,1,,ELLINGTON HOUSE IV
102-32759-2024,15/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,Ras Al Khor Industrial First,Unit,Flat,1876416.00,75.14,75.14,1 B/R,1,,,,1,1,,SOBHA ONE
102-3276-2024,17/01/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,JUMEIRAH LAKES TOWERS,Unit,Flat,1318548.00,86.54,86.51,1 B/R,1,Jumeirah Lakes Towers,Marina Mall,Sports City Swimming Academy,1,1,,UH WEST BY ELLINGTON
102-32760-2024,15/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,JUMEIRAH VILLAGE CIRCLE,Unit,Flat,1020000.00,128.53,128.53,1 B/R,1,Dubai Internet City,Marina Mall,Sports City Swimming Academy,1,1,,THE HAVEN GARDEN
102-32761-2024,15/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,Me'Aisem First,Building,Villa,8574000.00,300.75,300.75,6 B/R,,,,,1,1,,Terra Golf Collection
102-32762-2024,15/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,Al Yufrah 1,Building,Villa,2762888.00,233.46,233.46,4 B/R,,,,,1,1,,The Valley - Lillia
102-32763-2024,15/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,Ras Al Khor Industrial First,Unit,Flat,1415612.00,61.60,61.60,1 B/R,1,,,,1,1,,SOBHA ONE
102-32764-2024,15/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,ARJAN,Unit,Flat,737694.00,40.12,40.12,Studio,1,Sharaf Dg Metro Station,Mall of the Emirates,Motor City,1,1,,SAMANA SKYROS
102-32765-2024,15/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,Ras Al Khor Industrial First,Unit,Flat,2689573.00,116.49,116.49,2 B/R,1,,,,1,1,,SOBHA ONE
102-32766-2024,15/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,Jabal Ali First,Unit,Flat,650000.00,36.93,36.93,Studio,1,,,,1,1,,Serene Gardens 2 by Prescott
102-32767-2024,15/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,Al Yufrah 1,Building,Villa,2061888.00,137.76,137.76,3 B/R,,,,,1,1,,The Valley - Lillia
102-32768-2024,15/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,Ras Al Khor Industrial First,Unit,Flat,2540817.00,106.09,106.09,2 B/R,1,,,,1,1,,SOBHA ONE
102-32769-2024,15/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,JUMEIRAH VILLAGE CIRCLE,Unit,Flat,601419.00,42.89,42.89,Studio,1,Dubai Internet City,Mall of the Emirates,Sports City Swimming Academy,1,1,,AB CAVALIER
102-3277-2024,17/01/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,BUSINESS BAY,Unit,Flat,2035933.20,91.11,91.11,1 B/R,1,Business Bay Metro Station,Dubai Mall,Downtown Dubai,1,1,,Al Habtoor Tower
102-32770-2024,15/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,MEYDAN ONE,Unit,Flat,437000.00,27.80,27.80,Studio,1,Buj Khalifa Dubai Mall Metro Station,Dubai Mall,Downtown Dubai,2,1,,Azizi Riviera 1
102-32771-2024,15/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,ARJAN,Unit,Flat,1128545.00,80.85,80.85,1 B/R,1,Sharaf Dg Metro Station,Mall of the Emirates,Motor City,1,1,,NAS3
102-32772-2024,15/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,Ras Al Khor Industrial First,Unit,Flat,1528576.00,68.11,68.11,1 B/R,1,,,,1,1,,SOBHA ONE
102-32773-2024,15/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,Ras Al Khor Industrial First,Unit,Flat,1635760.00,62.41,62.41,1 B/R,1,,,,1,1,,SOBHA ONE
102-32774-2024,15/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,Ras Al Khor Industrial First,Unit,Flat,3542654.00,152.02,152.02,3 B/R,2,,,,1,1,,SOBHA ONE
102-32775-2024,15/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,Bukadra,Unit,Flat,2423625.00,95.61,95.61,2 B/R,1,,,,1,1,,Riverside Crescent
102-32776-2024,15/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,JUMEIRAH VILLAGE CIRCLE,Unit,Flat,1217517.00,81.61,81.61,1 B/R,1,Dubai Internet City,Mall of the Emirates,Sports City Swimming Academy,1,1,,Luma22
102-32777-2024,15/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,Wadi Al Safa 2,Unit,Flat,510150.00,33.47,33.47,Studio,1,,,,1,1,,ALBERO BY ORO24
102-32778-2024,15/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,JUMEIRAH VILLAGE CIRCLE,Unit,Flat,1566316.00,119.71,119.71,3 B/R,2,Dubai Internet City,Marina Mall,Sports City Swimming Academy,2,1,,LEVANTO BY ORO24
102-32779-2024,15/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,Al Yufrah 1,Building,Villa,2052888.00,137.74,137.74,3 B/R,,,,,1,1,,The Valley - Lillia
102-3278-2024,17/01/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,DUBAI MARITIME CITY,Unit,Flat,1831000.00,62.74,62.74,1 B/R,1,Al Ghubaiba Metro Station,Dubai Mall,Burj Khalifa,1,1,,Nautica Two
102-32780-2024,15/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,Al Yufrah 1,Building,Villa,2083888.00,137.75,137.75,3 B/R,,,,,1,1,,The Valley - Lillia
102-32781-2024,15/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,Hadaeq Sheikh Mohammed Bin Rashid,Unit,Flat,4109888.00,157.96,157.96,3 B/R,2,,,,1,1,,Vida Residences Dubai Hills Estate
102-32782-2024,15/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,MEYDAN ONE,Unit,Flat,583100.00,31.22,31.22,Studio,B2-68,Buj Khalifa Dubai Mall Metro Station,Dubai Mall,Downtown Dubai,1,1,,Azizi Riviera 36
102-32783-2024,15/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,Me'Aisem First,Building,Villa,8574000.00,300.77,300.77,6 B/R,,,,,1,1,,Terra Golf Collection
102-32784-2024,15/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,Al Khairan First,Unit,Flat,4075719.00,160.42,160.42,3 B/R,2,,,,2,1,,Oria
102-32785-2024,15/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,JUMEIRAH VILLAGE CIRCLE,Unit,Flat,1304596.00,94.52,94.52,2 B/R,1,Dubai Internet City,Mall of the Emirates,Sports City Swimming Academy,1,1,,V1TER Residence
102-32786-2024,15/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,Ras Al Khor Industrial First,Unit,Flat,2292520.00,102.15,102.15,2 B/R,1,,,,1,1,,SOBHA ONE
102-32787-2024,15/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,Madinat Al Mataar,Unit,Flat,647000.00,33.02,33.02,Studio,1,,,,1,1,,AZIZI VENICE 9
102-32788-2024,15/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,Ras Al Khor Industrial First,Unit,Flat,2367160.00,102.05,102.05,2 B/R,1,,,,1,1,,SOBHA ONE
102-32789-2024,15/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,Al Yufrah 1,Building,Villa,2799888.00,273.69,273.69,4 B/R,,,,,1,1,,The Valley - Lillia
102-3279-2024,17/01/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,JUMEIRAH VILLAGE CIRCLE,Unit,Flat,665318.61,37.48,37.48,Studio,1,Nakheel Metro Station,Marina Mall,Sports City Swimming Academy,1,1,,Luxur Tower By Imtiaz
102-32790-2024,15/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,ARJAN,Unit,Flat,1063244.24,83.08,83.08,1 B/R,1,,,,1,1,,Trinity By Karma
102-32791-2024,15/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,Hadaeq Sheikh Mohammed Bin Rashid,Unit,Flat,2609888.00,114.99,114.99,2 B/R,1,,,,1,1,,Club Drive
102-32792-2024,15/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,MEYDAN ONE,Unit,Flat,572288.50,29.69,29.69,Studio,B2-62,Buj Khalifa Dubai Mall Metro Station,Dubai Mall,Downtown Dubai,1,1,,Azizi Riviera 37
102-32793-2024,15/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,Al Yufrah 1,Building,Villa,2970888.00,232.73,232.73,4 B/R,,,,,1,1,,The Valley - Lillia
102-32794-2024,15/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,MAJAN,Unit,Flat,681988.00,38.61,38.61,Studio,1,,,,1,1,,Samana Barari Views 2
102-32795-2024,15/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,MEYDAN ONE,Unit,Flat,770870.00,32.84,32.84,Studio,B2-42,Buj Khalifa Dubai Mall Metro Station,Dubai Mall,Downtown Dubai,1,1,,Azizi Riviera 36
102-32796-2024,15/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,Ras Al Khor Industrial First,Unit,Flat,2555637.00,113.06,113.06,2 B/R,1,,,,1,1,,SOBHA ONE
102-32797-2024,15/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,AL FURJAN,Unit,Hotel Apartment,471000.00,32.89,32.89,Studio,1,ENERGY Metro Station,Ibn-e-Battuta Mall,Expo 2020 Site,1,1,,Azizi Pearl
102-32798-2024,15/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,Madinat Al Mataar,Building,Villa,7274000.00,330.49,330.49,5 B/R,,,,,1,1,,Expo City Valley
102-32799-2024,15/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,ARJAN,Unit,Flat,995179.16,71.10,71.10,1 B/R,1,,,,1,1,,Trinity By Karma
102-328-2024,03/01/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,Hadaeq Sheikh Mohammed Bin Rashid,Unit,Flat,1671888.00,69.70,69.70,1 B/R,1,,,,1,1,,Club Drive
102-3280-2024,17/01/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,JUMEIRAH VILLAGE CIRCLE,Unit,Flat,828000.00,72.85,72.81,1 B/R,P4-05,Dubai Internet City,Mall of the Emirates,Sports City Swimming Academy,1,1,,Empire Residence
102-32800-2024,15/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,BURJ KHALIFA,Unit,Flat,1473167.00,36.44,36.44,Studio,1,Buj Khalifa Dubai Mall Metro Station,Dubai Mall,Downtown Dubai,1,1,,Society House Downtown Dubai
102-32801-2024,15/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,Al Yufrah 1,Building,Villa,2052888.00,137.74,137.74,3 B/R,,,,,1,1,,The Valley - Lillia
102-32802-2024,15/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,ARJAN,Unit,Flat,1616835.00,122.04,122.04,2 B/R,1,Sharaf Dg Metro Station,Mall of the Emirates,Motor City,1,1,,NAS3
102-32803-2024,16/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,Madinat Al Mataar,Building,Villa,7202000.00,330.00,330.00,5 B/R,,,,,1,1,,Expo City Valley
102-32804-2024,15/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,ARJAN,Unit,Flat,1091250.00,70.79,70.79,1 B/R,1,Sharaf Dg Metro Station,Mall of the Emirates,Motor City,1,1,,Vincitore Volare
102-32805-2024,15/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,Ras Al Khor Industrial First,Unit,Flat,4217443.00,179.32,179.32,3 B/R,2,,,,1,1,,SOBHA ONE
102-32806-2024,15/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,Ras Al Khor Industrial First,Unit,Flat,1784160.00,78.93,78.93,2 B/R,1,,,,2,1,,SOBHA ONE
102-32807-2024,15/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,AL FURJAN,Unit,Flat,1691381.00,124.71,124.71,2 B/R,1,,,,1,1,,AVENUE RESIDENCE 6
102-32808-2024,15/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,Ras Al Khor Industrial First,Unit,Flat,1662012.00,68.17,68.17,1 B/R,1,,,,1,1,,SOBHA ONE
102-32809-2024,15/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,Ras Al Khor Industrial First,Unit,Flat,1819153.00,78.79,78.79,2 B/R,1,,,,2,1,,SOBHA ONE
102-3281-2024,17/01/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,Al Merkadh,Unit,Flat,1567800.00,72.98,72.98,1 B/R,1,,,,1,1,,Naya at District One
102-32810-2024,15/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,Ras Al Khor Industrial First,Unit,Flat,2337883.00,102.21,102.21,2 B/R,1,,,,1,1,,SOBHA ONE
102-32811-2024,21/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,Madinat Al Mataar,Building,Villa,7197000.00,330.03,330.03,5 B/R,,,,,1,1,,Expo City Valley
102-32812-2024,15/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,DUBAI MARINA,Unit,Flat,4900000.00,211.03,211.03,3 B/R,2,Marina Towers,Marina Mall,Burj Al Arab,1,1,,Aeternitas Tower
102-32813-2024,15/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,JUMEIRAH VILLAGE TRIANGLE,Unit,Flat,1371710.00,93.83,93.83,1 B/R,1,Damac Properties,Marina Mall,Sports City Swimming Academy,1,1,,WINNER TOWER
102-32814-2024,16/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,Madinat Al Mataar,Building,Villa,7202000.00,344.60,344.60,5 B/R,,,,,1,1,,Expo City Valley
102-32815-2024,15/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,DUBAI MARINA,Unit,Flat,3675000.00,133.74,133.74,2 B/R,1,Marina Towers,Marina Mall,Burj Al Arab,1,1,,Aeternitas Tower
102-32816-2024,15/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,JUMEIRAH LAKES TOWERS,Unit,Flat,1552173.65,79.89,79.89,1 B/R,1,Jumeirah Lakes Towers,Marina Mall,Sports City Swimming Academy,1,1,,Orra The Embankment
102-32817-2024,16/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,Madinat Al Mataar,Building,Villa,7197000.00,344.57,344.57,5 B/R,,,,,1,1,,Expo City Valley
102-32818-2024,15/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,MAJAN,Unit,Flat,785460.00,86.25,86.25,1 B/R,1,,,IMG World Adventures,1,1,,DEANSGATE by ADE
102-32819-2024,15/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,ARJAN,Unit,Flat,1121345.08,66.23,66.23,1 B/R,1,,,,2,1,,Trinity By Karma
102-3282-2024,17/01/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,ARJAN,Unit,Flat,1049100.00,75.47,75.47,1 B/R,1,,,,2,1,,MARQUIS ELEGANCE
102-32820-2024,15/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,Al Wasl,Unit,Flat,8030000.00,367.63,367.63,3 B/R,2,,,,1,1,,City Walk Northline 1
102-32821-2024,16/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,Madinat Al Mataar,Building,Villa,7204000.00,358.68,358.68,5 B/R,,,,,1,1,,Expo City Valley
102-32822-2024,15/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,Ras Al Khor Industrial First,Unit,Flat,1528805.00,68.12,68.12,1 B/R,1,,,,1,1,,SOBHA ONE
102-32823-2024,15/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,Ras Al Khor Industrial First,Unit,Flat,4730894.00,212.84,212.84,4 B/R,2,,,,1,1,,SOBHA ONE
102-32824-2024,15/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,AL FURJAN,Unit,Flat,1706746.00,114.90,114.90,2 B/R,1,,,,1,1,,AVENUE RESIDENCE 6
102-32825-2024,15/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,Jabal Ali First,Unit,Flat,907000.00,71.93,71.93,1 B/R,1,ENERGY Metro Station,Ibn-e-Battuta Mall,Expo 2020 Site,1,1,,Hillside Residences 2
102-32826-2024,15/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,BUSINESS BAY,Unit,Flat,2195000.00,76.78,76.78,1 B/R,1,Business Bay Metro Station,Dubai Mall,Downtown Dubai,1,1,,CANAL CROWN 2
102-32827-2024,15/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,Madinat Al Mataar,Building,Villa,7249000.00,359.22,359.22,5 B/R,,,,,1,1,,Expo City Valley
102-32828-2024,15/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,Al Yufrah 1,Building,Villa,2199888.00,137.76,137.76,3 B/R,,,,,1,1,,The Valley - Lillia
102-32829-2024,15/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,MEYDAN ONE,Unit,Flat,1121840.00,55.62,55.62,1 B/R,B1-31,Buj Khalifa Dubai Mall Metro Station,Dubai Mall,Downtown Dubai,1,1,,Azizi Riviera 37
102-3283-2024,17/01/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,Al Merkadh,Unit,Flat,1735800.00,80.76,80.76,1 B/R,1,,,,1,1,,Naya at District One
102-32830-2024,15/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,DUBAI CREEK HARBOUR,Unit,Flat,2025888.00,75.68,75.68,1 B/R,1,Creek Metro Station,City Centre Mirdif,Dubai International Airport,1,1,,Aeon
102-32831-2024,15/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,Al Yufrah 1,Building,Villa,2717888.00,233.75,233.75,4 B/R,,,,,1,1,,The Valley - Lillia
102-32832-2024,15/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,Ras Al Khor Industrial First,Unit,Flat,1330322.00,51.07,51.07,1 B/R,1,,,,1,1,,SOBHA ONE
102-32833-2024,15/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,Ras Al Khor Industrial First,Unit,Flat,2319408.00,102.61,102.61,2 B/R,1,,,,1,1,,SOBHA ONE
102-32834-2024,15/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,Wadi Al Safa 3,Building,Villa,19678828.00,515.41,515.41,5 B/R,,,,,1,1,,THE LAKESHORE VILLAS BY ELLINGTON
102-32835-2024,15/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,Al Wasl,Unit,Flat,2209000.00,73.18,73.18,1 B/R,1,,,,1,1,,City Walk Northline 2
102-32836-2024,15/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,JUMEIRAH VILLAGE TRIANGLE,Unit,Flat,933479.00,63.29,63.29,1 B/R,1,Damac Properties,Marina Mall,Sports City Swimming Academy,2,1,,LILIUM TOWER
102-32837-2024,15/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,Ras Al Khor Industrial First,Unit,Flat,2401309.00,102.57,102.57,2 B/R,1,,,,1,1,,SOBHA ONE
